SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
125,DC:A6:32:33:AA:02,2020-07-10 18:44:19.026986,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-68
126,DC:A6:32:33:AA:02,2020-07-10 18:44:20.080850,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
127,DC:A6:32:33:AA:02,2020-07-10 18:44:21.600942,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
128,DC:A6:32:33:AA:02,2020-07-10 18:44:22.050869,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
129,DC:A6:32:33:AA:02,2020-07-10 18:44:23.149710,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
130,DC:A6:32:33:AA:02,2020-07-10 18:44:25.154693,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
131,DC:A6:32:33:AA:02,2020-07-10 18:44:27.159680,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
132,DC:A6:32:33:AA:02,2020-07-10 18:44:28.051054,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-68
133,DC:A6:32:33:AA:02,2020-07-10 18:44:29.869917,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
134,DC:A6:32:33:AA:02,2020-07-10 18:44:30.007317,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-66
135,DC:A6:32:33:AA:02,2020-07-10 18:44:31.156001,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
136,DC:A6:32:33:AA:02,2020-07-10 18:44:32.100989,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
137,DC:A6:32:33:AA:02,2020-07-10 18:44:33.738039,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-63
138,DC:A6:32:33:AA:02,2020-07-10 18:44:34.237320,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
139,DC:A6:32:33:AA:02,2020-07-10 18:44:35.161128,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-63
140,DC:A6:32:33:AA:02,2020-07-10 18:44:37.166113,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
141,DC:A6:32:33:AA:02,2020-07-10 18:44:39.171176,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
142,DC:A6:32:33:AA:02,2020-07-10 18:44:41.176415,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
143,DC:A6:32:33:AA:02,2020-07-10 18:44:43.181267,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
144,DC:A6:32:33:AA:02,2020-07-10 18:44:45.186282,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
145,DC:A6:32:33:AA:02,2020-07-10 18:44:47.191476,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-63
146,DC:A6:32:33:AA:02,2020-07-10 18:44:48.227594,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
147,DC:A6:32:33:AA:02,2020-07-10 18:44:50.232632,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
148,DC:A6:32:33:AA:02,2020-07-10 18:44:51.198881,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
149,DC:A6:32:33:AA:02,2020-07-10 18:44:53.204056,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
150,DC:A6:32:33:AA:02,2020-07-10 18:44:55.209033,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
151,DC:A6:32:33:AA:02,2020-07-10 18:44:56.455240,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
152,DC:A6:32:33:AA:02,2020-07-10 18:44:57.370234,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
153,DC:A6:32:33:AA:02,2020-07-10 18:44:58.262808,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
154,DC:A6:32:33:AA:02,2020-07-10 18:45:00.268052,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
155,DC:A6:32:33:AA:02,2020-07-10 18:45:02.272369,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-66
156,DC:A6:32:33:AA:02,2020-07-10 18:45:04.276833,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
157,DC:A6:32:33:AA:02,2020-07-10 18:45:05.146947,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
158,DC:A6:32:33:AA:02,2020-07-10 18:45:06.239424,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
159,DC:A6:32:33:AA:02,2020-07-10 18:45:07.181336,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
160,DC:A6:32:33:AA:02,2020-07-10 18:45:09.185950,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
161,DC:A6:32:33:AA:02,2020-07-10 18:45:11.191163,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
162,DC:A6:32:33:AA:02,2020-07-10 18:45:12.442924,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
163,DC:A6:32:33:AA:02,2020-07-10 18:45:13.479934,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-68
164,DC:A6:32:33:AA:02,2020-07-10 18:45:14.031143,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
165,DC:A6:32:33:AA:02,2020-07-10 18:45:15.282602,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-68
166,DC:A6:32:33:AA:02,2020-07-10 18:45:16.050155,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-66
167,DC:A6:32:33:AA:02,2020-07-10 18:45:18.055318,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
168,DC:A6:32:33:AA:02,2020-07-10 18:45:20.060392,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-63
169,DC:A6:32:33:AA:02,2020-07-10 18:45:21.359178,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-68
170,DC:A6:32:33:AA:02,2020-07-10 18:45:23.364332,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
171,DC:A6:32:33:AA:02,2020-07-10 18:45:24.109278,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
172,DC:A6:32:33:AA:02,2020-07-10 18:45:25.830630,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
173,DC:A6:32:33:AA:02,2020-07-10 18:45:26.040609,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-63
174,DC:A6:32:33:AA:02,2020-07-10 18:45:28.045914,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
175,DC:A6:32:33:AA:02,2020-07-10 18:45:30.051043,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
176,DC:A6:32:33:AA:02,2020-07-10 18:45:31.772275,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-66
177,DC:A6:32:33:AA:02,2020-07-10 18:45:32.018480,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
178,DC:A6:32:33:AA:02,2020-07-10 18:45:34.023674,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-63
179,DC:A6:32:33:AA:02,2020-07-10 18:45:35.390049,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
180,DC:A6:32:33:AA:02,2020-07-10 18:45:37.395128,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
181,DC:A6:32:33:AA:02,2020-07-10 18:45:39.400326,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
182,DC:A6:32:33:AA:02,2020-07-10 18:45:40.086628,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
183,DC:A6:32:33:AA:02,2020-07-10 18:45:42.091748,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
184,DC:A6:32:33:AA:02,2020-07-10 18:45:43.094183,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
185,DC:A6:32:33:AA:02,2020-07-10 18:45:44.104291,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
186,DC:A6:32:33:AA:02,2020-07-10 18:45:46.109459,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-68
187,DC:A6:32:33:AA:02,2020-07-10 18:45:47.081948,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
188,DC:A6:32:33:AA:02,2020-07-10 18:45:49.087084,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
189,DC:A6:32:33:AA:02,2020-07-10 18:45:50.030844,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
190,DC:A6:32:33:AA:02,2020-07-10 18:45:51.059661,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-68
191,DC:A6:32:33:AA:02,2020-07-10 18:45:52.027254,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
192,DC:A6:32:33:AA:02,2020-07-10 18:45:53.606664,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
193,DC:A6:32:33:AA:02,2020-07-10 18:45:54.209851,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
194,DC:A6:32:33:AA:02,2020-07-10 18:45:55.041085,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
195,DC:A6:32:33:AA:02,2020-07-10 18:45:56.493613,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-68
196,DC:A6:32:33:AA:02,2020-07-10 18:45:57.429989,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-68
197,DC:A6:32:33:AA:02,2020-07-10 18:45:58.491948,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
198,DC:A6:32:33:AA:02,2020-07-10 18:45:59.130007,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-68
