SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
81,DC:A6:32:33:AA:02,2020-07-11 12:37:32.228533,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
82,DC:A6:32:33:AA:02,2020-07-11 12:37:33.006042,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
83,DC:A6:32:33:AA:02,2020-07-11 12:37:34.009726,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
84,DC:A6:32:33:AA:02,2020-07-11 12:37:35.040908,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
85,DC:A6:32:33:AA:02,2020-07-11 12:37:36.574179,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
86,DC:A6:32:33:AA:02,2020-07-11 12:37:37.041010,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
87,DC:A6:32:33:AA:02,2020-07-11 12:37:38.691098,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
88,DC:A6:32:33:AA:02,2020-07-11 12:37:39.027927,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
89,DC:A6:32:33:AA:02,2020-07-11 12:37:41.033566,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
90,DC:A6:32:33:AA:02,2020-07-11 12:37:42.010904,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-68
91,DC:A6:32:33:AA:02,2020-07-11 12:37:43.411009,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
92,DC:A6:32:33:AA:02,2020-07-11 12:37:44.323535,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-69
93,DC:A6:32:33:AA:02,2020-07-11 12:37:45.062812,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
94,DC:A6:32:33:AA:02,2020-07-11 12:37:46.049795,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
95,DC:A6:32:33:AA:02,2020-07-11 12:37:47.094792,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-71
96,DC:A6:32:33:AA:02,2020-07-11 12:37:48.654185,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
97,DC:A6:32:33:AA:02,2020-07-11 12:37:49.002858,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
98,DC:A6:32:33:AA:02,2020-07-11 12:37:50.254021,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
99,DC:A6:32:33:AA:02,2020-07-11 12:37:51.011081,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
100,DC:A6:32:33:AA:02,2020-07-11 12:37:52.327922,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-68
101,DC:A6:32:33:AA:02,2020-07-11 12:37:53.041055,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
102,DC:A6:32:33:AA:02,2020-07-11 12:37:54.112253,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
103,DC:A6:32:33:AA:02,2020-07-11 12:37:55.209192,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
